date,time,symbol,price
2025-03-17,18:20:08.000,BTCUSD,83390.37000
2025-03-17,18:20:08.000,BTCUSD,83390.82000
2025-03-17,18:20:08.000,BTCUSD,83390.82000
2025-03-17,18:20:08.000,BTCUSD,83389.70000
2025-03-17,18:20:08.000,BTCUSD,83389.70000
2025-03-17,18:20:08.000,BTCUSD,83389.24000
2025-03-17,18:20:08.000,BTCUSD,83389.24000
2025-03-17,18:20:08.000,BTCUSD,83395.70000
2025-03-17,18:20:08.000,BTCUSD,83395.70000
2025-03-17,18:20:08.000,BTCUSD,83397.70000
2025-03-17,18:20:08.000,BTCUSD,83397.70000
2025-03-17,18:20:08.000,BTCUSD,83396.65000
2025-03-17,18:20:08.000,BTCUSD,83396.65000
2025-03-17,18:20:08.000,BTCUSD,83395.15000
2025-03-17,18:20:08.000,BTCUSD,83395.15000
2025-03-17,18:20:09.000,BTCUSD,83395.53000
2025-03-17,18:20:09.000,BTCUSD,83395.53000
2025-03-17,18:20:09.000,BTCUSD,83395.65000
2025-03-17,18:20:09.000,BTCUSD,83395.65000
2025-03-17,18:20:09.000,BTCUSD,83394.95000
2025-03-17,18:20:09.000,BTCUSD,83394.95000
2025-03-17,18:20:09.000,BTCUSD,83385.50000
2025-03-17,18:20:09.000,BTCUSD,83385.50000
2025-03-17,18:20:09.000,BTCUSD,83386.51000
2025-03-17,18:20:09.000,BTCUSD,83386.51000
2025-03-17,18:20:09.000,BTCUSD,83390.15000
2025-03-17,18:20:09.000,BTCUSD,83390.15000
2025-03-17,18:20:09.000,BTCUSD,83389.45000
2025-03-17,18:20:09.000,BTCUSD,83389.45000
2025-03-17,18:20:10.000,BTCUSD,83394.32000
2025-03-17,18:20:10.000,BTCUSD,83394.32000
2025-03-17,18:20:10.000,BTCUSD,83392.70000
2025-03-17,18:20:10.000,BTCUSD,83392.70000
2025-03-17,18:20:10.000,BTCUSD,83392.15000
2025-03-17,18:20:10.000,BTCUSD,83392.15000
2025-03-17,18:20:10.000,BTCUSD,83390.45000
2025-03-17,18:20:10.000,BTCUSD,83390.45000
2025-03-17,18:20:10.000,BTCUSD,83395.31000
2025-03-17,18:20:10.000,BTCUSD,83395.31000
2025-03-17,18:20:10.000,BTCUSD,83390.76000
2025-03-17,18:20:10.000,BTCUSD,83390.76000
2025-03-17,18:20:11.000,BTCUSD,83390.30000
2025-03-17,18:20:11.000,BTCUSD,83390.30000
2025-03-17,18:20:11.000,BTCUSD,83395.43000
2025-03-17,18:20:11.000,BTCUSD,83395.43000
2025-03-17,18:20:11.000,BTCUSD,83396.80000
2025-03-17,18:20:11.000,BTCUSD,83396.80000
2025-03-17,18:20:11.000,BTCUSD,83394.18000
2025-03-17,18:20:11.000,BTCUSD,83394.18000
2025-03-17,18:20:11.000,BTCUSD,83395.22000
2025-03-17,18:20:11.000,BTCUSD,83395.22000
2025-03-17,18:20:11.000,BTCUSD,83400.13000
2025-03-17,18:20:11.000,BTCUSD,83400.13000
2025-03-17,18:20:11.000,BTCUSD,83402.01000
2025-03-17,18:20:11.000,BTCUSD,83402.01000
2025-03-17,18:20:12.000,BTCUSD,83401.43000
2025-03-17,18:20:12.000,BTCUSD,83401.43000
2025-03-17,18:20:12.000,BTCUSD,83397.43000
2025-03-17,18:20:12.000,BTCUSD,83397.43000
2025-03-17,18:20:12.000,BTCUSD,83395.60000
2025-03-17,18:20:12.000,BTCUSD,83395.60000
2025-03-17,18:20:12.000,BTCUSD,83397.85000
2025-03-17,18:20:12.000,BTCUSD,83397.85000
2025-03-17,18:20:12.000,BTCUSD,83391.93000
2025-03-17,18:20:12.000,BTCUSD,83391.93000
2025-03-17,18:20:12.000,BTCUSD,83397.60000
2025-03-17,18:20:12.000,BTCUSD,83397.60000
2025-03-17,18:20:12.000,BTCUSD,83397.49000
2025-03-17,18:20:12.000,BTCUSD,83397.49000
2025-03-17,18:20:13.000,BTCUSD,83399.25000
2025-03-17,18:20:13.000,BTCUSD,83399.25000
2025-03-17,18:20:13.000,BTCUSD,83411.58000
2025-03-17,18:20:13.000,BTCUSD,83411.58000
2025-03-17,18:20:13.000,BTCUSD,83412.06000
2025-03-17,18:20:13.000,BTCUSD,83412.06000
2025-03-17,18:20:13.000,BTCUSD,83412.81000
2025-03-17,18:20:13.000,BTCUSD,83412.81000
2025-03-17,18:20:13.000,BTCUSD,83412.94000
2025-03-17,18:20:13.000,BTCUSD,83412.94000
2025-03-17,18:20:13.000,BTCUSD,83407.68000
2025-03-17,18:20:13.000,BTCUSD,83407.68000
2025-03-17,18:20:13.000,BTCUSD,83411.99000
2025-03-17,18:20:13.000,BTCUSD,83411.99000
2025-03-17,18:20:14.000,BTCUSD,83406.04000
2025-03-17,18:20:14.000,BTCUSD,83406.04000
2025-03-17,18:20:14.000,BTCUSD,83406.05000
2025-03-17,18:20:14.000,BTCUSD,83406.05000
2025-03-17,18:20:14.000,BTCUSD,83407.43000
2025-03-17,18:20:14.000,BTCUSD,83407.43000
2025-03-17,18:20:14.000,BTCUSD,83409.67000
2025-03-17,18:20:14.000,BTCUSD,83409.67000
2025-03-17,18:20:15.000,BTCUSD,83412.15000
2025-03-17,18:20:15.000,BTCUSD,83412.15000
2025-03-17,18:20:15.000,BTCUSD,83413.26000
2025-03-17,18:20:15.000,BTCUSD,83413.26000
2025-03-17,18:20:15.000,BTCUSD,83413.80000
2025-03-17,18:20:15.000,BTCUSD,83413.80000
2025-03-17,18:20:15.000,BTCUSD,83412.70000
2025-03-17,18:20:15.000,BTCUSD,83412.70000
2025-03-17,18:20:15.000,BTCUSD,83413.89000
2025-03-17,18:20:15.000,BTCUSD,83413.89000
2025-03-17,18:20:15.000,BTCUSD,83415.14000
2025-03-17,18:20:15.000,BTCUSD,83415.14000
2025-03-17,18:20:15.000,BTCUSD,83411.58000
2025-03-17,18:20:15.000,BTCUSD,83411.58000
2025-03-17,18:20:15.000,BTCUSD,83412.15000
2025-03-17,18:20:15.000,BTCUSD,83412.15000
2025-03-17,18:20:15.000,BTCUSD,83413.26000
2025-03-17,18:20:15.000,BTCUSD,83413.26000
2025-03-17,18:20:15.000,BTCUSD,83413.80000
2025-03-17,18:20:15.000,BTCUSD,83413.80000
2025-03-17,18:20:15.000,BTCUSD,83412.70000
2025-03-17,18:20:15.000,BTCUSD,83412.70000
2025-03-17,18:20:15.000,BTCUSD,83413.89000
2025-03-17,18:20:15.000,BTCUSD,83413.89000
2025-03-17,18:20:15.000,BTCUSD,83415.14000
2025-03-17,18:20:15.000,BTCUSD,83415.14000
2025-03-17,18:20:15.000,BTCUSD,83411.58000
2025-03-17,18:20:15.000,BTCUSD,83411.58000
2025-03-17,18:20:15.000,BTCUSD,83414.52000
2025-03-17,18:20:15.000,BTCUSD,83414.52000
2025-03-17,18:20:15.000,BTCUSD,83417.49000
2025-03-17,18:20:15.000,BTCUSD,83417.49000
2025-03-17,18:20:16.000,BTCUSD,83414.10000
2025-03-17,18:20:16.000,BTCUSD,83414.10000
2025-03-17,18:20:16.000,BTCUSD,83405.56000
2025-03-17,18:20:16.000,BTCUSD,83405.56000
2025-03-17,18:20:16.000,BTCUSD,83405.16000
2025-03-17,18:20:16.000,BTCUSD,83405.16000
2025-03-17,18:20:16.000,BTCUSD,83406.81000
2025-03-17,18:20:16.000,BTCUSD,83406.81000
2025-03-17,18:20:16.000,BTCUSD,83408.41000
2025-03-17,18:20:16.000,BTCUSD,83408.41000
2025-03-17,18:20:16.000,BTCUSD,83408.51000
2025-03-17,18:20:16.000,BTCUSD,83408.51000
2025-03-17,18:20:16.000,BTCUSD,83407.08000
2025-03-17,18:20:16.000,BTCUSD,83407.08000
2025-03-17,18:20:17.000,BTCUSD,83406.90000
2025-03-17,18:20:17.000,BTCUSD,83406.90000
2025-03-17,18:20:17.000,BTCUSD,83405.97000
2025-03-17,18:20:17.000,BTCUSD,83405.97000
2025-03-17,18:20:17.000,BTCUSD,83408.70000
2025-03-17,18:20:17.000,BTCUSD,83408.70000
2025-03-17,18:20:17.000,BTCUSD,83411.21000
2025-03-17,18:20:17.000,BTCUSD,83411.21000
2025-03-17,18:20:17.000,BTCUSD,83411.48000
2025-03-17,18:20:17.000,BTCUSD,83411.48000
2025-03-17,18:20:17.000,BTCUSD,83412.11000
2025-03-17,18:20:17.000,BTCUSD,83412.11000
2025-03-17,18:20:17.000,BTCUSD,83412.88000
2025-03-17,18:20:17.000,BTCUSD,83412.88000
2025-03-17,18:20:18.000,BTCUSD,83412.73000
2025-03-17,18:20:18.000,BTCUSD,83412.73000
2025-03-17,18:20:18.000,BTCUSD,83406.89000
2025-03-17,18:20:18.000,BTCUSD,83406.89000
2025-03-17,18:20:18.000,BTCUSD,83409.49000
2025-03-17,18:20:18.000,BTCUSD,83409.49000
2025-03-17,18:20:18.000,BTCUSD,83410.86000
2025-03-17,18:20:18.000,BTCUSD,83410.86000
2025-03-17,18:20:18.000,BTCUSD,83412.26000
2025-03-17,18:20:18.000,BTCUSD,83412.26000
2025-03-17,18:20:18.000,BTCUSD,83407.64000
2025-03-17,18:20:18.000,BTCUSD,83407.64000
2025-03-17,18:20:19.000,BTCUSD,83407.39000
2025-03-17,18:20:19.000,BTCUSD,83407.39000
2025-03-17,18:20:19.000,BTCUSD,83409.24000
2025-03-17,18:20:19.000,BTCUSD,83409.24000
2025-03-17,18:20:19.000,BTCUSD,83410.89000
2025-03-17,18:20:19.000,BTCUSD,83410.89000
2025-03-17,18:20:19.000,BTCUSD,83415.70000
2025-03-17,18:20:19.000,BTCUSD,83415.70000
2025-03-17,18:20:20.000,BTCUSD,83417.28000
2025-03-17,18:20:20.000,BTCUSD,83417.28000
2025-03-17,18:20:20.000,BTCUSD,83417.50000
2025-03-17,18:20:20.000,BTCUSD,83417.50000
2025-03-17,18:20:20.000,BTCUSD,83416.94000
2025-03-17,18:20:20.000,BTCUSD,83416.94000
2025-03-17,18:20:20.000,BTCUSD,83411.90000
2025-03-17,18:20:20.000,BTCUSD,83411.90000
2025-03-17,18:20:20.000,BTCUSD,83407.45000
2025-03-17,18:20:20.000,BTCUSD,83407.45000
2025-03-17,18:20:20.000,BTCUSD,83406.85000
2025-03-17,18:20:20.000,BTCUSD,83406.85000
2025-03-17,18:20:20.000,BTCUSD,83406.48000
2025-03-17,18:20:20.000,BTCUSD,83406.48000
2025-03-17,18:20:21.000,BTCUSD,83409.67000
2025-03-17,18:20:21.000,BTCUSD,83409.67000
2025-03-17,18:20:21.000,BTCUSD,83415.58000
2025-03-17,18:20:21.000,BTCUSD,83415.58000
2025-03-17,18:20:21.000,BTCUSD,83415.75000
2025-03-17,18:20:21.000,BTCUSD,83415.75000
2025-03-17,18:20:21.000,BTCUSD,83411.17000
2025-03-17,18:20:21.000,BTCUSD,83411.17000
2025-03-17,18:20:22.000,BTCUSD,83416.00000
2025-03-17,18:20:22.000,BTCUSD,83416.00000
2025-03-17,18:20:22.000,BTCUSD,83415.58000
2025-03-17,18:20:22.000,BTCUSD,83415.58000
2025-03-17,18:20:22.000,BTCUSD,83411.17000
2025-03-17,18:20:22.000,BTCUSD,83411.17000
2025-03-17,18:20:22.000,BTCUSD,83415.85000
2025-03-17,18:20:22.000,BTCUSD,83415.85000
2025-03-17,18:20:23.000,BTCUSD,83420.43000
2025-03-17,18:20:23.000,BTCUSD,83420.43000
2025-03-17,18:20:23.000,BTCUSD,83415.17000
2025-03-17,18:20:23.000,BTCUSD,83415.17000
2025-03-17,18:20:23.000,BTCUSD,83412.24000
2025-03-17,18:20:23.000,BTCUSD,83412.24000
2025-03-17,18:20:23.000,BTCUSD,83413.66000
2025-03-17,18:20:23.000,BTCUSD,83413.66000
2025-03-17,18:20:23.000,BTCUSD,83415.40000
2025-03-17,18:20:23.000,BTCUSD,83415.40000
2025-03-17,18:20:24.000,BTCUSD,83415.77000
2025-03-17,18:20:24.000,BTCUSD,83415.77000
2025-03-17,18:20:24.000,BTCUSD,83420.61000
2025-03-17,18:20:24.000,BTCUSD,83420.61000
2025-03-17,18:20:24.000,BTCUSD,83420.95000
2025-03-17,18:20:24.000,BTCUSD,83420.95000
2025-03-17,18:20:24.000,BTCUSD,83416.83000
2025-03-17,18:20:24.000,BTCUSD,83416.83000
2025-03-17,18:20:24.000,BTCUSD,83420.95000
2025-03-17,18:20:24.000,BTCUSD,83420.95000
2025-03-17,18:20:24.000,BTCUSD,83421.08000
2025-03-17,18:20:24.000,BTCUSD,83421.08000
2025-03-17,18:20:25.000,BTCUSD,83416.25000
2025-03-17,18:20:25.000,BTCUSD,83416.25000
2025-03-17,18:20:25.000,BTCUSD,83416.20000
2025-03-17,18:20:25.000,BTCUSD,83416.20000
2025-03-17,18:20:25.000,BTCUSD,83417.43000
2025-03-17,18:20:25.000,BTCUSD,83417.43000
2025-03-17,18:20:25.000,BTCUSD,83416.98000
2025-03-17,18:20:25.000,BTCUSD,83416.98000
2025-03-17,18:20:25.000,BTCUSD,83419.14000
2025-03-17,18:20:25.000,BTCUSD,83419.14000
2025-03-17,18:20:25.000,BTCUSD,83418.06000
2025-03-17,18:20:25.000,BTCUSD,83418.06000
2025-03-17,18:20:26.000,BTCUSD,83416.98000
2025-03-17,18:20:26.000,BTCUSD,83416.98000
2025-03-17,18:20:26.000,BTCUSD,83422.06000
2025-03-17,18:20:26.000,BTCUSD,83422.06000
2025-03-17,18:20:26.000,BTCUSD,83416.98000
2025-03-17,18:20:26.000,BTCUSD,83416.98000
2025-03-17,18:20:26.000,BTCUSD,83414.48000
2025-03-17,18:20:26.000,BTCUSD,83414.48000
2025-03-17,18:20:26.000,BTCUSD,83411.98000
2025-03-17,18:20:26.000,BTCUSD,83411.98000
2025-03-17,18:20:26.000,BTCUSD,83415.87000
2025-03-17,18:20:26.000,BTCUSD,83415.87000
2025-03-17,18:20:27.000,BTCUSD,83415.32000
2025-03-17,18:20:27.000,BTCUSD,83415.32000
2025-03-17,18:20:27.000,BTCUSD,83410.03000
2025-03-17,18:20:27.000,BTCUSD,83410.03000
2025-03-17,18:20:27.000,BTCUSD,83410.56000
2025-03-17,18:20:27.000,BTCUSD,83410.56000
2025-03-17,18:20:28.000,BTCUSD,83413.12000
2025-03-17,18:20:28.000,BTCUSD,83413.12000
2025-03-17,18:20:28.000,BTCUSD,83413.00000
2025-03-17,18:20:28.000,BTCUSD,83413.00000
2025-03-17,18:20:28.000,BTCUSD,83411.28000
2025-03-17,18:20:28.000,BTCUSD,83411.28000
2025-03-17,18:20:28.000,BTCUSD,83411.28000
2025-03-17,18:20:28.000,BTCUSD,83411.81000
2025-03-17,18:20:29.000,BTCUSD,83416.25000
2025-03-17,18:20:29.000,BTCUSD,83416.25000
2025-03-17,18:20:29.000,BTCUSD,83420.75000
2025-03-17,18:20:29.000,BTCUSD,83420.75000
2025-03-17,18:20:29.000,BTCUSD,83421.37000
2025-03-17,18:20:29.000,BTCUSD,83421.37000
2025-03-17,18:20:29.000,BTCUSD,83417.12000
2025-03-17,18:20:29.000,BTCUSD,83417.12000
2025-03-17,18:20:29.000,BTCUSD,83421.37000
2025-03-17,18:20:29.000,BTCUSD,83421.37000
2025-03-17,18:20:29.000,BTCUSD,83421.49000
2025-03-17,18:20:29.000,BTCUSD,83421.49000
2025-03-17,18:20:30.000,BTCUSD,83422.07000
2025-03-17,18:20:30.000,BTCUSD,83422.07000
2025-03-17,18:20:30.000,BTCUSD,83416.54000
2025-03-17,18:20:30.000,BTCUSD,83416.54000
2025-03-17,18:20:30.000,BTCUSD,83416.81000
2025-03-17,18:20:30.000,BTCUSD,83416.81000
2025-03-17,18:20:31.000,BTCUSD,83416.18000
2025-03-17,18:20:31.000,BTCUSD,83416.18000
2025-03-17,18:20:31.000,BTCUSD,83413.63000
2025-03-17,18:20:31.000,BTCUSD,83413.63000
2025-03-17,18:20:31.000,BTCUSD,83413.93000
2025-03-17,18:20:31.000,BTCUSD,83413.93000
2025-03-17,18:20:31.000,BTCUSD,83411.48000
2025-03-17,18:20:31.000,BTCUSD,83411.48000
2025-03-17,18:20:31.000,BTCUSD,83412.48000
2025-03-17,18:20:31.000,BTCUSD,83412.48000
2025-03-17,18:20:31.000,BTCUSD,83415.43000
2025-03-17,18:20:31.000,BTCUSD,83415.43000
2025-03-17,18:20:32.000,BTCUSD,83411.48000
2025-03-17,18:20:32.000,BTCUSD,83411.48000
2025-03-17,18:20:32.000,BTCUSD,83416.54000
2025-03-17,18:20:32.000,BTCUSD,83416.54000
2025-03-17,18:20:32.000,BTCUSD,83414.51000
2025-03-17,18:20:32.000,BTCUSD,83414.51000
2025-03-17,18:20:32.000,BTCUSD,83417.18000
2025-03-17,18:20:32.000,BTCUSD,83417.18000
2025-03-17,18:20:32.000,BTCUSD,83414.38000
2025-03-17,18:20:32.000,BTCUSD,83414.38000
2025-03-17,18:20:32.000,BTCUSD,83412.23000
2025-03-17,18:20:32.000,BTCUSD,83412.23000
2025-03-17,18:20:33.000,BTCUSD,83416.56000
2025-03-17,18:20:33.000,BTCUSD,83416.56000
2025-03-17,18:20:33.000,BTCUSD,83416.56000
2025-03-17,18:20:33.000,BTCUSD,83416.56000
2025-03-17,18:20:33.000,BTCUSD,83416.38000
2025-03-17,18:20:33.000,BTCUSD,83416.38000
2025-03-17,18:20:33.000,BTCUSD,83414.43000
2025-03-17,18:20:33.000,BTCUSD,83414.43000
2025-03-17,18:20:33.000,BTCUSD,83412.48000
2025-03-17,18:20:33.000,BTCUSD,83412.48000
2025-03-17,18:20:34.000,BTCUSD,83417.06000
2025-03-17,18:20:34.000,BTCUSD,83417.06000
2025-03-17,18:20:34.000,BTCUSD,83412.48000
2025-03-17,18:20:34.000,BTCUSD,83412.48000
2025-03-17,18:20:34.000,BTCUSD,83412.35000
2025-03-17,18:20:34.000,BTCUSD,83412.35000
2025-03-17,18:20:34.000,BTCUSD,83410.98000
2025-03-17,18:20:34.000,BTCUSD,83410.98000
2025-03-17,18:20:34.000,BTCUSD,83414.56000
2025-03-17,18:20:34.000,BTCUSD,83414.56000
2025-03-17,18:20:34.000,BTCUSD,83414.43000
2025-03-17,18:20:34.000,BTCUSD,83414.43000
2025-03-17,18:20:34.000,BTCUSD,83410.73000
2025-03-17,18:20:34.000,BTCUSD,83410.73000
2025-03-17,18:20:35.000,BTCUSD,83411.73000
2025-03-17,18:20:35.000,BTCUSD,83411.73000
2025-03-17,18:20:35.000,BTCUSD,83413.80000
2025-03-17,18:20:35.000,BTCUSD,83413.80000
2025-03-17,18:20:35.000,BTCUSD,83413.79000
2025-03-17,18:20:35.000,BTCUSD,83413.79000
2025-03-17,18:20:35.000,BTCUSD,83411.21000
2025-03-17,18:20:35.000,BTCUSD,83411.21000
2025-03-17,18:20:35.000,BTCUSD,83418.63000
2025-03-17,18:20:35.000,BTCUSD,83418.63000
2025-03-17,18:20:36.000,BTCUSD,83414.79000
2025-03-17,18:20:36.000,BTCUSD,83414.79000
2025-03-17,18:20:36.000,BTCUSD,83414.67000
2025-03-17,18:20:36.000,BTCUSD,83414.67000
2025-03-17,18:20:36.000,BTCUSD,83412.33000
2025-03-17,18:20:36.000,BTCUSD,83412.33000
2025-03-17,18:20:36.000,BTCUSD,83412.46000
2025-03-17,18:20:36.000,BTCUSD,83412.46000
2025-03-17,18:20:36.000,BTCUSD,83415.17000
2025-03-17,18:20:36.000,BTCUSD,83415.17000
2025-03-17,18:20:36.000,BTCUSD,83413.19000
2025-03-17,18:20:36.000,BTCUSD,83413.19000
2025-03-17,18:20:37.000,BTCUSD,83413.37000
2025-03-17,18:20:37.000,BTCUSD,83413.37000
2025-03-17,18:20:37.000,BTCUSD,83414.84000
2025-03-17,18:20:37.000,BTCUSD,83414.84000
2025-03-17,18:20:37.000,BTCUSD,83412.51000
2025-03-17,18:20:37.000,BTCUSD,83412.51000
2025-03-17,18:20:37.000,BTCUSD,83412.60000
2025-03-17,18:20:37.000,BTCUSD,83412.60000
2025-03-17,18:20:37.000,BTCUSD,83413.53000
2025-03-17,18:20:37.000,BTCUSD,83413.53000
2025-03-17,18:20:37.000,BTCUSD,83417.34000
2025-03-17,18:20:37.000,BTCUSD,83417.34000
2025-03-17,18:20:38.000,BTCUSD,83413.26000
2025-03-17,18:20:38.000,BTCUSD,83413.26000
2025-03-17,18:20:38.000,BTCUSD,83417.46000
2025-03-17,18:20:38.000,BTCUSD,83417.46000
2025-03-17,18:20:38.000,BTCUSD,83413.34000
2025-03-17,18:20:38.000,BTCUSD,83413.34000
2025-03-17,18:20:38.000,BTCUSD,83412.43000
2025-03-17,18:20:38.000,BTCUSD,83412.43000
2025-03-17,18:20:38.000,BTCUSD,83409.16000
2025-03-17,18:20:38.000,BTCUSD,83409.16000
2025-03-17,18:20:38.000,BTCUSD,83413.40000
2025-03-17,18:20:38.000,BTCUSD,83413.40000
2025-03-17,18:20:39.000,BTCUSD,83404.43000
2025-03-17,18:20:39.000,BTCUSD,83404.43000
2025-03-17,18:20:39.000,BTCUSD,83399.30000
2025-03-17,18:20:39.000,BTCUSD,83399.30000
2025-03-17,18:20:39.000,BTCUSD,83397.90000
2025-03-17,18:20:39.000,BTCUSD,83397.90000
2025-03-17,18:20:39.000,BTCUSD,83391.65000
2025-03-17,18:20:39.000,BTCUSD,83391.65000
2025-03-17,18:20:39.000,BTCUSD,83399.28000
2025-03-17,18:20:39.000,BTCUSD,83399.28000
2025-03-17,18:20:39.000,BTCUSD,83397.75000
2025-03-17,18:20:39.000,BTCUSD,83397.75000
2025-03-17,18:20:39.000,BTCUSD,83399.19000
2025-03-17,18:20:39.000,BTCUSD,83399.19000
2025-03-17,18:20:39.000,BTCUSD,83401.76000
2025-03-17,18:20:39.000,BTCUSD,83401.76000
2025-03-17,18:20:40.000,BTCUSD,83396.93000
2025-03-17,18:20:40.000,BTCUSD,83396.93000
2025-03-17,18:20:40.000,BTCUSD,83398.75000
2025-03-17,18:20:40.000,BTCUSD,83398.75000
2025-03-17,18:20:40.000,BTCUSD,83397.95000
2025-03-17,18:20:40.000,BTCUSD,83397.95000
2025-03-17,18:20:40.000,BTCUSD,83399.59000
2025-03-17,18:20:40.000,BTCUSD,83399.59000
2025-03-17,18:20:40.000,BTCUSD,83402.86000
2025-03-17,18:20:40.000,BTCUSD,83402.86000
2025-03-17,18:20:40.000,BTCUSD,83401.32000
2025-03-17,18:20:40.000,BTCUSD,83401.32000
2025-03-17,18:20:41.000,BTCUSD,83399.41000
2025-03-17,18:20:41.000,BTCUSD,83399.41000
2025-03-17,18:20:41.000,BTCUSD,83401.99000
2025-03-17,18:20:41.000,BTCUSD,83401.99000
2025-03-17,18:20:41.000,BTCUSD,83404.28000
2025-03-17,18:20:41.000,BTCUSD,83404.28000
2025-03-17,18:20:41.000,BTCUSD,83403.99000
2025-03-17,18:20:41.000,BTCUSD,83403.99000
2025-03-17,18:20:41.000,BTCUSD,83399.53000
2025-03-17,18:20:41.000,BTCUSD,83399.53000
2025-03-17,18:20:41.000,BTCUSD,83399.03000
2025-03-17,18:20:41.000,BTCUSD,83399.03000
2025-03-17,18:20:41.000,BTCUSD,83396.05000
2025-03-17,18:20:41.000,BTCUSD,83396.05000
2025-03-17,18:20:41.000,BTCUSD,83397.85000
2025-03-17,18:20:41.000,BTCUSD,83397.85000
2025-03-17,18:20:41.000,BTCUSD,83399.28000
2025-03-17,18:20:41.000,BTCUSD,83399.28000
2025-03-17,18:20:42.000,BTCUSD,83403.28000
2025-03-17,18:20:42.000,BTCUSD,83403.28000
2025-03-17,18:20:42.000,BTCUSD,83401.20000
2025-03-17,18:20:42.000,BTCUSD,83401.20000
2025-03-17,18:20:42.000,BTCUSD,83400.95000
2025-03-17,18:20:42.000,BTCUSD,83400.95000
2025-03-17,18:20:42.000,BTCUSD,83401.98000
2025-03-17,18:20:42.000,BTCUSD,83401.98000
2025-03-17,18:20:42.000,BTCUSD,83403.55000
2025-03-17,18:20:42.000,BTCUSD,83403.55000
2025-03-17,18:20:42.000,BTCUSD,83406.03000
2025-03-17,18:20:42.000,BTCUSD,83406.03000
2025-03-17,18:20:43.000,BTCUSD,83406.03000
2025-03-17,18:20:43.000,BTCUSD,83406.03000
2025-03-17,18:20:43.000,BTCUSD,83401.25000
2025-03-17,18:20:43.000,BTCUSD,83401.25000
2025-03-17,18:20:43.000,BTCUSD,83401.58000
2025-03-17,18:20:43.000,BTCUSD,83401.58000
2025-03-17,18:20:43.000,BTCUSD,83400.87000
2025-03-17,18:20:43.000,BTCUSD,83400.87000
2025-03-17,18:20:43.000,BTCUSD,83404.99000
2025-03-17,18:20:43.000,BTCUSD,83404.99000
2025-03-17,18:20:43.000,BTCUSD,83405.80000
2025-03-17,18:20:43.000,BTCUSD,83405.80000
2025-03-17,18:20:44.000,BTCUSD,83401.30000
2025-03-17,18:20:44.000,BTCUSD,83401.30000
2025-03-17,18:20:44.000,BTCUSD,83401.43000
2025-03-17,18:20:44.000,BTCUSD,83401.43000
2025-03-17,18:20:44.000,BTCUSD,83404.13000
2025-03-17,18:20:44.000,BTCUSD,83404.13000
2025-03-17,18:20:44.000,BTCUSD,83408.21000
2025-03-17,18:20:44.000,BTCUSD,83408.21000
2025-03-17,18:20:44.000,BTCUSD,83409.60000
2025-03-17,18:20:44.000,BTCUSD,83409.60000
2025-03-17,18:20:44.000,BTCUSD,83410.42000
2025-03-17,18:20:44.000,BTCUSD,83410.42000
2025-03-17,18:20:44.000,BTCUSD,83410.55000
2025-03-17,18:20:44.000,BTCUSD,83410.55000
2025-03-17,18:20:45.000,BTCUSD,83418.00000
2025-03-17,18:20:45.000,BTCUSD,83418.00000
2025-03-17,18:20:45.000,BTCUSD,83418.12000
2025-03-17,18:20:45.000,BTCUSD,83418.12000
2025-03-17,18:20:45.000,BTCUSD,83417.06000
2025-03-17,18:20:45.000,BTCUSD,83417.06000
2025-03-17,18:20:45.000,BTCUSD,83412.83000
2025-03-17,18:20:45.000,BTCUSD,83412.83000
2025-03-17,18:20:45.000,BTCUSD,83414.01000
2025-03-17,18:20:45.000,BTCUSD,83414.01000
2025-03-17,18:20:45.000,BTCUSD,83412.51000
2025-03-17,18:20:45.000,BTCUSD,83412.51000
2025-03-17,18:20:45.000,BTCUSD,83413.14000
2025-03-17,18:20:45.000,BTCUSD,83413.14000
2025-03-17,18:20:45.000,BTCUSD,83416.10000
2025-03-17,18:20:45.000,BTCUSD,83416.10000
2025-03-17,18:20:46.000,BTCUSD,83415.08000
2025-03-17,18:20:46.000,BTCUSD,83415.08000
2025-03-17,18:20:46.000,BTCUSD,83413.00000
2025-03-17,18:20:46.000,BTCUSD,83413.00000
2025-03-17,18:20:46.000,BTCUSD,83418.32000
2025-03-17,18:20:46.000,BTCUSD,83418.32000
2025-03-17,18:20:46.000,BTCUSD,83419.67000
2025-03-17,18:20:46.000,BTCUSD,83419.67000
2025-03-17,18:20:46.000,BTCUSD,83415.54000
2025-03-17,18:20:46.000,BTCUSD,83415.54000
2025-03-17,18:20:46.000,BTCUSD,83420.04000
2025-03-17,18:20:46.000,BTCUSD,83420.04000
2025-03-17,18:20:46.000,BTCUSD,83419.92000
2025-03-17,18:20:46.000,BTCUSD,83419.92000
2025-03-17,18:20:46.000,BTCUSD,83414.20000
2025-03-17,18:20:46.000,BTCUSD,83414.20000
2025-03-17,18:20:47.000,BTCUSD,83420.53000
2025-03-17,18:20:47.000,BTCUSD,83420.53000
2025-03-17,18:20:47.000,BTCUSD,83415.16000
2025-03-17,18:20:47.000,BTCUSD,83415.16000
2025-03-17,18:20:47.000,BTCUSD,83420.53000
2025-03-17,18:20:47.000,BTCUSD,83420.53000
2025-03-17,18:20:48.000,BTCUSD,83416.40000
2025-03-17,18:20:48.000,BTCUSD,83416.40000
2025-03-17,18:20:48.000,BTCUSD,83412.69000
2025-03-17,18:20:48.000,BTCUSD,83412.69000
